Unnamed: 0,PostId,PostUrl,PostEngagement,Platform,ChannelID,ChannelName,ChannelUid,ChannelUrl,ChannelEngagement,post_body_text,GoogleAudioText,VoskAudioText,EmbeddedContentText,published_at,post_data,post_media_urls,LikesCount,SharesCount,CommentsCount,ViewsCount,post_media_file,embedded_post_text,search_data,embedded,Tweet,AuthorTweet,Datetime,id
63288,261524516,https://twitter.com/iamjohnoliver/status/1808619965341221255,,Twitter,10320359,John Oliver,blank_for_now,blank_for_now,"{""follower_count"":5299149,""following_count"":148,""like_count"":null,""post_count"":753,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @LastWeekTonight: On July 4th, Britain has a chance to wash itself clean of 14 miserable years of conservative rule. https://t.co/Cz5fyV…", ,no longer populated,"On July 4th, Britain has a chance to wash itself clean of 14 miserable years of conservative rule. https://t.co/Cz5fyVrRnZ",2024-07-03T21:52:56.000Z,post data removed,,0,1530,0,2,,"On July 4th, Britain has a chance to wash itself clean of 14 miserable years of conservative rule. https://t.co/Cz5fyVrRnZ",,Embedded content: ,"RT @LastWeekTonight: On July 4th, Britain has a chance to wash itself clean of 14 miserable years of conservative rule. https://t.co/Cz5fyV…","Author: John Oliver
Tweet: RT @LastWeekTonight: On July 4th, Britain has a chance to wash itself clean of 14 miserable years of conservative rule. https://t.co/Cz5fyV…",2024-07-03 21:52:56,261524516
64670,258612475,https://twitter.com/iamjohnoliver/status/1806796107315339472,,Twitter,10320359,John Oliver,blank_for_now,blank_for_now,"{""follower_count"":5299149,""following_count"":148,""like_count"":null,""post_count"":753,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @LastWeekTonight: We know it might be the worst possible time to say this, but: it’s time to go back to 2016. Because unfortunately, Sea…", ,no longer populated,"We know it might be the worst possible time to say this, but: it’s time to go back to 2016. Because unfortunately, Season 3 premieres on YouTube this Sunday, June 30th! Sorry! Sorry. Hey, we're sorry. https://t.co/KON7KhhVtR",2024-06-28T21:05:35.000Z,post data removed,,0,250,0,3,,"We know it might be the worst possible time to say this, but: it’s time to go back to 2016. Because unfortunately, Season 3 premieres on YouTube this Sunday, June 30th! Sorry! Sorry. Hey, we're sorry. https://t.co/KON7KhhVtR",,Embedded content: ,"RT @LastWeekTonight: We know it might be the worst possible time to say this, but: it’s time to go back to 2016. Because unfortunately, Sea…","Author: John Oliver
Tweet: RT @LastWeekTonight: We know it might be the worst possible time to say this, but: it’s time to go back to 2016. Because unfortunately, Sea…",2024-06-28 21:05:35,258612475
65278,257581481,https://twitter.com/iamjohnoliver/status/1806311343114326319,,Twitter,10320359,John Oliver,blank_for_now,blank_for_now,"{""follower_count"":5303509,""following_count"":147,""like_count"":null,""post_count"":752,""views_count"":null,""comment_count"":null,""share_count"":null}",Here's our piece from Sunday about the upcoming UK elections...https://t.co/KmYq8643Fv, ,no longer populated,,2024-06-27T12:59:18.000Z,post data removed,,1912,321,168,180289,,,,Embedded content: ,Here's our piece from Sunday about the upcoming UK elections...https://t.co/KmYq8643Fv,"Author: John Oliver
Tweet: Here's our piece from Sunday about the upcoming UK elections...https://t.co/KmYq8643Fv",2024-06-27 12:59:18,257581481
65887,256569437,https://twitter.com/iamjohnoliver/status/1805741624783421857,,Twitter,10320359,John Oliver,blank_for_now,blank_for_now,"{""follower_count"":5352133,""following_count"":150,""like_count"":null,""post_count"":751,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @LastWeekTonight: If you’re in the UK, you may have noticed Sky TV didn’t air our last episode due to election rules, but the episode is…", ,no longer populated,"If you’re in the UK, you may have noticed Sky TV didn’t air our last episode due to election rules, but the episode is currently available to subscribers on demand. Here’s an article that explains it! https://t.co/k6K9BYzaYt",2024-06-25T23:15:27.000Z,post data removed,,0,657,0,3,,"If you’re in the UK, you may have noticed Sky TV didn’t air our last episode due to election rules, but the episode is currently available to subscribers on demand. Here’s an article that explains it! https://t.co/k6K9BYzaYt",,Embedded content: ,"RT @LastWeekTonight: If you’re in the UK, you may have noticed Sky TV didn’t air our last episode due to election rules, but the episode is…","Author: John Oliver
Tweet: RT @LastWeekTonight: If you’re in the UK, you may have noticed Sky TV didn’t air our last episode due to election rules, but the episode is…",2024-06-25 23:15:27,256569437
67860,253612376,https://twitter.com/iamjohnoliver/status/1803776506662887868,,Twitter,10320359,John Oliver,blank_for_now,blank_for_now,"{""follower_count"":5207208,""following_count"":145,""like_count"":null,""post_count"":755,""views_count"":null,""comment_count"":null,""share_count"":null}",Here's our piece from Sunday about what Trump's second term could look like...https://t.co/IIq59J1PXP, ,no longer populated,,2024-06-20T13:06:46.000Z,post data removed,,4871,1737,272,430502,,,,Embedded content: ,Here's our piece from Sunday about what Trump's second term could look like...https://t.co/IIq59J1PXP,"Author: John Oliver
Tweet: Here's our piece from Sunday about what Trump's second term could look like...https://t.co/IIq59J1PXP",2024-06-20 13:06:46,253612376
70121,250185662,https://twitter.com/iamjohnoliver/status/1801288846971179260,,Twitter,10320359,John Oliver,blank_for_now,blank_for_now,"{""follower_count"":5416968,""following_count"":154,""like_count"":488565,""post_count"":749,""views_count"":112926359,""comment_count"":21491,""share_count"":79925}",Here's our piece from Sunday about deep-sea mining...https://t.co/iMNUekjmcu, ,no longer populated,,2024-06-13T16:21:42.000Z,post data removed,,1261,234,126,167772,,,,Embedded content: ,Here's our piece from Sunday about deep-sea mining...https://t.co/iMNUekjmcu,"Author: John Oliver
Tweet: Here's our piece from Sunday about deep-sea mining...https://t.co/iMNUekjmcu",2024-06-13 16:21:42,250185662
72637,246202684,https://twitter.com/iamjohnoliver/status/1798707323420184972,,Twitter,10320359,John Oliver,blank_for_now,blank_for_now,"{""follower_count"":5418047,""following_count"":154,""like_count"":null,""post_count"":747,""views_count"":null,""comment_count"":null,""share_count"":null}",Here's our piece from Sunday about the elections in India...https://t.co/pvSpCx1JSk, ,no longer populated,,2024-06-06T13:23:38.000Z,post data removed,,7877,1848,280,394551,,,,Embedded content: ,Here's our piece from Sunday about the elections in India...https://t.co/pvSpCx1JSk,"Author: John Oliver
Tweet: Here's our piece from Sunday about the elections in India...https://t.co/pvSpCx1JSk",2024-06-06 13:23:38,246202684
76105,240198207,https://twitter.com/iamjohnoliver/status/1794804853887352997,,Twitter,10320359,John Oliver,blank_for_now,blank_for_now,"{""follower_count"":5418047,""following_count"":154,""like_count"":null,""post_count"":747,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @LastWeekTonight: Remember season 2? Neither do we. Refresh yourself on YouTube, starting Sunday 5/26. https://t.co/oS9WNcxQsC", ,no longer populated,"Remember season 2? Neither do we. Refresh yourself on YouTube, starting Sunday 5/26. https://t.co/oS9WNcxQsC",2024-05-26T18:56:37.000Z,post data removed,,0,102,0,1,,"Remember season 2? Neither do we. Refresh yourself on YouTube, starting Sunday 5/26. https://t.co/oS9WNcxQsC",,Embedded content: ,"RT @LastWeekTonight: Remember season 2? Neither do we. Refresh yourself on YouTube, starting Sunday 5/26. https://t.co/oS9WNcxQsC","Author: John Oliver
Tweet: RT @LastWeekTonight: Remember season 2? Neither do we. Refresh yourself on YouTube, starting Sunday 5/26. https://t.co/oS9WNcxQsC",2024-05-26 18:56:37,240198207
79875,234427524,https://twitter.com/iamjohnoliver/status/1791094148625322159,,Twitter,10320359,John Oliver,blank_for_now,blank_for_now,"{""follower_count"":5426768,""following_count"":154,""like_count"":483195,""post_count"":746,""views_count"":112768760,""comment_count"":21087,""share_count"":78009}",Here's our story from Sunday about the opioid settlements...https://t.co/c9hYRXaJSQ, ,no longer populated,,2024-05-16T13:11:36.000Z,post data removed,,1260,219,157,190097,,,,Embedded content: ,Here's our story from Sunday about the opioid settlements...https://t.co/c9hYRXaJSQ,"Author: John Oliver
Tweet: Here's our story from Sunday about the opioid settlements...https://t.co/c9hYRXaJSQ",2024-05-16 13:11:36,234427524
82661,230827327,https://twitter.com/iamjohnoliver/status/1788554670719258963,,Twitter,10320359,John Oliver,blank_for_now,blank_for_now,"{""follower_count"":5428675,""following_count"":154,""like_count"":481056,""post_count"":745,""views_count"":112627510,""comment_count"":21027,""share_count"":77340}",Here's our piece from Sunday about libraries...https://t.co/u8YxQypnrC, ,no longer populated,,2024-05-09T13:00:37.000Z,post data removed,,2125,403,111,269144,,,,Embedded content: ,Here's our piece from Sunday about libraries...https://t.co/u8YxQypnrC,"Author: John Oliver
Tweet: Here's our piece from Sunday about libraries...https://t.co/u8YxQypnrC",2024-05-09 13:00:37,230827327
87324,224842700,https://twitter.com/iamjohnoliver/status/1784024313831576014,,Twitter,10320359,John Oliver,blank_for_now,blank_for_now,"{""follower_count"":5432074,""following_count"":155,""like_count"":468004,""post_count"":744,""views_count"":112501008,""comment_count"":20203,""share_count"":68904}",RT @LastWeekTonight: There’s no new episode this week! But we still have current events. From 10 years ago. This Sunday we’ll be dropping a…, ,no longer populated,"There’s no new episode this week! But we still have current events. From 10 years ago. This Sunday we’ll be dropping all of season 1 for free on YouTube! Seasons 2-8 to come, whenever we don’t have a new episode. Trust us, some of this is still completely relevant. Some. https://t.co/phgfU933FY",2024-04-27T00:58:36.000Z,post data removed,,0,357,0,2,,"There’s no new episode this week! But we still have current events. From 10 years ago. This Sunday we’ll be dropping all of season 1 for free on YouTube! Seasons 2-8 to come, whenever we don’t have a new episode. Trust us, some of this is still completely relevant. Some. https://t.co/phgfU933FY",,Embedded content: ,RT @LastWeekTonight: There’s no new episode this week! But we still have current events. From 10 years ago. This Sunday we’ll be dropping a…,"Author: John Oliver
Tweet: RT @LastWeekTonight: There’s no new episode this week! But we still have current events. From 10 years ago. This Sunday we’ll be dropping a…",2024-04-27 00:58:36,224842700
87910,224084144,https://twitter.com/iamjohnoliver/status/1783490142407213064,,Twitter,10320359,John Oliver,blank_for_now,blank_for_now,"{""follower_count"":5433929,""following_count"":155,""like_count"":466790,""post_count"":743,""views_count"":112391333,""comment_count"":20143,""share_count"":68596}",Here's our piece from Sunday about UFOs...https://t.co/7uEJV4BMCi, ,no longer populated,,2024-04-25T13:36:00.000Z,post data removed,,1882,210,138,255836,,,,Embedded content: ,Here's our piece from Sunday about UFOs...https://t.co/7uEJV4BMCi,"Author: John Oliver
Tweet: Here's our piece from Sunday about UFOs...https://t.co/7uEJV4BMCi",2024-04-25 13:36:00,224084144
89918,220564413,https://twitter.com/iamjohnoliver/status/1780945925931729291,,Twitter,10320359,John Oliver,blank_for_now,blank_for_now,"{""follower_count"":5434619,""following_count"":154,""like_count"":465531,""post_count"":742,""views_count"":112265817,""comment_count"":20083,""share_count"":68340}",Here's our story from Sunday about Medicaid....https://t.co/H1wzRYKDsQ, ,no longer populated,,2024-04-18T13:06:11.000Z,post data removed,,1567,282,92,225021,,,,Embedded content: ,Here's our story from Sunday about Medicaid....https://t.co/H1wzRYKDsQ,"Author: John Oliver
Tweet: Here's our story from Sunday about Medicaid....https://t.co/H1wzRYKDsQ",2024-04-18 13:06:11,220564413
91201,217692652,https://twitter.com/iamjohnoliver/status/1778413367671062537,,Twitter,10320359,John Oliver,blank_for_now,blank_for_now,"{""follower_count"":5437042,""following_count"":155,""like_count"":464187,""post_count"":741,""views_count"":112111573,""comment_count"":19976,""share_count"":68129}","Here's our piece from Sunday about executions, and the company we believe manufactured unregulated drugs that were used for lethal injections. You know, standard comedy show stuff....https://t.co/tCFeO3d0Fp", ,no longer populated,,2024-04-11T13:22:42.000Z,post data removed,,3100,456,116,293963,,,,Embedded content: ,"Here's our piece from Sunday about executions, and the company we believe manufactured unregulated drugs that were used for lethal injections. You know, standard comedy show stuff....https://t.co/tCFeO3d0Fp","Author: John Oliver
Tweet: Here's our piece from Sunday about executions, and the company we believe manufactured unregulated drugs that were used for lethal injections. You know, standard comedy show stuff....https://t.co/tCFeO3d0Fp",2024-04-11 13:22:42,217692652
91811,216156142,https://twitter.com/iamjohnoliver/status/1777368087752229329,,Twitter,10320359,John Oliver,blank_for_now,blank_for_now,"{""follower_count"":5439773,""following_count"":154,""like_count"":463067,""post_count"":740,""views_count"":111934374,""comment_count"":19713,""share_count"":67808}","RT @LastWeekTonight: This week’s main story is an update on lethal injections, who is supplying the government with the newest drugs used t…", ,no longer populated,"This week’s main story is an update on lethal injections, who is supplying the government with the newest drugs used to carry out executions, why those drugs sales may violate drug laws, and what we think The Property Brothers do behind closed doors. https://t.co/Sf1EWTy92v",2024-04-08T16:09:08.000Z,post data removed,,0,309,0,3,,"This week’s main story is an update on lethal injections, who is supplying the government with the newest drugs used to carry out executions, why those drugs sales may violate drug laws, and what we think The Property Brothers do behind closed doors. https://t.co/Sf1EWTy92v",,Embedded content: ,"RT @LastWeekTonight: This week’s main story is an update on lethal injections, who is supplying the government with the newest drugs used t…","Author: John Oliver
Tweet: RT @LastWeekTonight: This week’s main story is an update on lethal injections, who is supplying the government with the newest drugs used t…",2024-04-08 16:09:08,216156142
92633,214525393,https://twitter.com/iamjohnoliver/status/1775872619339821395,,Twitter,10320359,John Oliver,blank_for_now,blank_for_now,"{""follower_count"":5439831,""following_count"":154,""like_count"":463043,""post_count"":739,""views_count"":111931929,""comment_count"":19676,""share_count"":67803}",Here's our story from Sunday night about food delivery apps...https://t.co/yiCg6pHl9y, ,no longer populated,,2024-04-04T13:06:41.000Z,post data removed,,2250,317,84,274580,,,,Embedded content: ,Here's our story from Sunday night about food delivery apps...https://t.co/yiCg6pHl9y,"Author: John Oliver
Tweet: Here's our story from Sunday night about food delivery apps...https://t.co/yiCg6pHl9y",2024-04-04 13:06:41,214525393
95514,208892045,https://twitter.com/iamjohnoliver/status/1770795100915761550,,Twitter,10320359,John Oliver,blank_for_now,blank_for_now,"{""follower_count"":5441170,""following_count"":155,""like_count"":null,""post_count"":738,""views_count"":null,""comment_count"":null,""share_count"":null}",Here's our story from sunday about student loans...https://t.co/KGCP326dMf, ,no longer populated,,2024-03-21T12:50:26.000Z,post data removed,,2611,523,191,279625,,,,Embedded content: ,Here's our story from sunday about student loans...https://t.co/KGCP326dMf,"Author: John Oliver
Tweet: Here's our story from sunday about student loans...https://t.co/KGCP326dMf",2024-03-21 12:50:26,208892045
97032,206577369,https://twitter.com/iamjohnoliver/status/1768297185131532716,,Twitter,10320359,John Oliver,blank_for_now,blank_for_now,"{""follower_count"":5445538,""following_count"":156,""like_count"":459623,""post_count"":737,""views_count"":111603232,""comment_count"":18917,""share_count"":67120}",Here's our story from Sunday about state medical boards...https://t.co/2SaK3vkfHz, ,no longer populated,,2024-03-14T15:24:36.000Z,post data removed,,1733,274,79,215196,,,,Embedded content: ,Here's our story from Sunday about state medical boards...https://t.co/2SaK3vkfHz,"Author: John Oliver
Tweet: Here's our story from Sunday about state medical boards...https://t.co/2SaK3vkfHz",2024-03-14 15:24:36,206577369
98789,204344308,https://twitter.com/iamjohnoliver/status/1765738975514304768,,Twitter,10320359,John Oliver,blank_for_now,blank_for_now,"{""follower_count"":5446649,""following_count"":156,""like_count"":456973,""post_count"":736,""views_count"":111423118,""comment_count"":18664,""share_count"":66323}",Here's our story from Sunday night about Boeing...https://t.co/9nAPJyExxr, ,no longer populated,,2024-03-07T13:59:12.000Z,post data removed,,3118,495,177,446039,,,,Embedded content: ,Here's our story from Sunday night about Boeing...https://t.co/9nAPJyExxr,"Author: John Oliver
Tweet: Here's our story from Sunday night about Boeing...https://t.co/9nAPJyExxr",2024-03-07 13:59:12,204344308
100379,202245901,https://twitter.com/iamjohnoliver/status/1763206970880749990,,Twitter,10320359,John Oliver,blank_for_now,blank_for_now,"{""follower_count"":5446830,""following_count"":155,""like_count"":454666,""post_count"":735,""views_count"":111208626,""comment_count"":18499,""share_count"":65737}","Here's our story about pig butchering scams. Please share it with anyone who you think might be vulnerable to one, which is basically everybody...https://t.co/NNfYgklOfZ", ,no longer populated,,2024-02-29T14:17:55.000Z,post data removed,,3162,712,133,406512,,,,Embedded content: ,"Here's our story about pig butchering scams. Please share it with anyone who you think might be vulnerable to one, which is basically everybody...https://t.co/NNfYgklOfZ","Author: John Oliver
Tweet: Here's our story about pig butchering scams. Please share it with anyone who you think might be vulnerable to one, which is basically everybody...https://t.co/NNfYgklOfZ",2024-02-29 14:17:55,202245901
101160,201023046,https://twitter.com/iamjohnoliver/status/1761893128393327011,,Twitter,10320359,John Oliver,blank_for_now,blank_for_now,"{""follower_count"":5449216,""following_count"":155,""like_count"":454498,""post_count"":734,""views_count"":111118184,""comment_count"":18384,""share_count"":64075}","RT @LastWeekTonight: The 2nd episode of the season starts at 11:10pm! Not quite as exciting as a season premiere, sure. But we try to look…", ,no longer populated,"The 2nd episode of the season starts at 11:10pm! Not quite as exciting as a season premiere, sure. But we try to look at each show like it’s a premiere of sorts. The premiere of…John saying this particular stuff out of his face for the first time. Ya. Pretty special.",2024-02-25T23:17:10.000Z,post data removed,,0,135,0,2,,"The 2nd episode of the season starts at 11:10pm! Not quite as exciting as a season premiere, sure. But we try to look at each show like it’s a premiere of sorts. The premiere of…John saying this particular stuff out of his face for the first time. Ya. Pretty special.",,Embedded content: ,"RT @LastWeekTonight: The 2nd episode of the season starts at 11:10pm! Not quite as exciting as a season premiere, sure. But we try to look…","Author: John Oliver
Tweet: RT @LastWeekTonight: The 2nd episode of the season starts at 11:10pm! Not quite as exciting as a season premiere, sure. But we try to look…",2024-02-25 23:17:10,201023046
101940,200035390,https://twitter.com/iamjohnoliver/status/1760663449690939400,,Twitter,10320359,John Oliver,blank_for_now,blank_for_now,"{""follower_count"":5430708,""following_count"":154,""like_count"":null,""post_count"":744,""views_count"":null,""comment_count"":null,""share_count"":null}","For those who haven't seen it, here's our story from Sunday about the Supreme Court...https://t.co/TIg3612AXi", ,no longer populated,,2024-02-22T13:50:52.000Z,post data removed,,8647,1748,402,553539,,,,Embedded content: ,"For those who haven't seen it, here's our story from Sunday about the Supreme Court...https://t.co/TIg3612AXi","Author: John Oliver
Tweet: For those who haven't seen it, here's our story from Sunday about the Supreme Court...https://t.co/TIg3612AXi",2024-02-22 13:50:52,200035390
102568,199181091,https://twitter.com/iamjohnoliver/status/1759673723433402553,,Twitter,10320359,John Oliver,blank_for_now,blank_for_now,"{""follower_count"":5448794,""following_count"":155,""like_count"":null,""post_count"":732,""views_count"":null,""comment_count"":null,""share_count"":null}","I know I usually share a link to our main story here on Mondays, but HBO has decided they’re going to wait until Thursday to post them to YouTube from now on. I hope they change their mind, but until then, you can see our piece about the Supreme Court on HBO, on MAX, and on", ,no longer populated,,2024-02-19T20:18:03.000Z,post data removed,,17722,1474,1403,1480800,,,,Embedded content: ,"I know I usually share a link to our main story here on Mondays, but HBO has decided they’re going to wait until Thursday to post them to YouTube from now on. I hope they change their mind, but until then, you can see our piece about the Supreme Court on HBO, on MAX, and on","Author: John Oliver
Tweet: I know I usually share a link to our main story here on Mondays, but HBO has decided they’re going to wait until Thursday to post them to YouTube from now on. I hope they change their mind, but until then, you can see our piece about the Supreme Court on HBO, on MAX, and on",2024-02-19 20:18:03,199181091
102677,198960005,https://twitter.com/iamjohnoliver/status/1759430194450809289,,Twitter,10320359,John Oliver,blank_for_now,blank_for_now,"{""follower_count"":5447768,""following_count"":155,""like_count"":null,""post_count"":731,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @LastWeekTonight: Season 11 starts tonight at 11pm! And we’ve missed you! Almost as much as John misses Steamboat Willie, whenever they’…", ,no longer populated,"Season 11 starts tonight at 11pm! And we’ve missed you! Almost as much as John misses Steamboat Willie, whenever they’re not together. Which is basically never, but y’know, everyone uses the bathroom from time to time. Even fancy mice. The point is: we’ll see you tonight! https://t.co/ddGCjFAhYH",2024-02-19T04:10:21.000Z,post data removed,,0,423,0,7,,"Season 11 starts tonight at 11pm! And we’ve missed you! Almost as much as John misses Steamboat Willie, whenever they’re not together. Which is basically never, but y’know, everyone uses the bathroom from time to time. Even fancy mice. The point is: we’ll see you tonight! https://t.co/ddGCjFAhYH",,Embedded content: ,"RT @LastWeekTonight: Season 11 starts tonight at 11pm! And we’ve missed you! Almost as much as John misses Steamboat Willie, whenever they’…","Author: John Oliver
Tweet: RT @LastWeekTonight: Season 11 starts tonight at 11pm! And we’ve missed you! Almost as much as John misses Steamboat Willie, whenever they’…",2024-02-19 04:10:21,198960005
